DateOfDeparture,Departure,CityDeparture,LongitudeDeparture,LatitudeDeparture,Arrival,CityArrival,LongitudeArrival,LatitudeArrival,WeeksToDeparture,std_wtd,PAX
2012-02-05,EWR,Newark,40.6925,-74.168667,ATL,Atlanta,33.636719,-84.428067,12.9411764706,14.337322746199998,5
2012-08-05,DFW,Dallas-Fort Worth,32.896828,-97.037997,LAS,Las Vegas,36.080056,-115.15225,12.75,8.77867970661,5
2013-01-15,JFK,New York,40.639751000000004,-73.778925,MCO,Orlando,28.429394,-81.308994,16.4516129032,12.685526423699999,5
2012-07-21,BOS,Boston,42.364346999999995,-71.00518100000001,ATL,Atlanta,33.636719,-84.428067,11.1363636364,7.4660849340499995,5
2011-09-03,DFW,Dallas-Fort Worth,32.896828,-97.037997,DEN,Denver,39.861655999999996,-104.67317800000001,10.9047619048,7.608579117710001,5
2012-12-26,EWR,Newark,40.6925,-74.168667,LAX,Los Angeles,33.942536,-118.408075,10.1904761905,8.59429489615,5
2012-04-21,SFO,San Francisco,37.618972,-122.374889,DFW,Dallas-Fort Worth,32.896828,-97.037997,9.61111111111,7.5470203617,5
2013-02-28,JFK,New York,40.639751000000004,-73.778925,MCO,Orlando,28.429394,-81.308994,11.05,9.47836872485,5
2012-07-17,LAS,Las Vegas,36.080056,-115.15225,DFW,Dallas-Fort Worth,32.896828,-97.037997,11.0454545455,7.41605255495,5
2013-02-23,SEA,Seattle,47.449,-122.309306,LAX,Los Angeles,33.942536,-118.408075,11.4545454545,9.40985943282,5
2013-02-24,DFW,Dallas-Fort Worth,32.896828,-97.037997,PHL,Philadelphia,39.871944,-75.241139,9.57894736842,6.38849477554,5
2011-12-22,CLT,Charlotte,35.214,-80.943139,ATL,Atlanta,33.636719,-84.428067,10.0526315789,8.78428953815,5
2013-01-20,EWR,Newark,40.6925,-74.168667,LAX,Los Angeles,33.942536,-118.408075,13.5454545455,11.095804753,5
2012-12-30,LAX,Los Angeles,33.942536,-118.408075,IAH,Houston,29.984433000000003,-95.341442,16.178571428599998,12.478288021900001,5
2011-10-22,DEN,Denver,39.861655999999996,-104.67317800000001,ATL,Atlanta,33.636719,-84.428067,11.958333333299999,8.126602406089999,5
2012-03-13,ATL,Atlanta,33.636719,-84.428067,DEN,Denver,39.861655999999996,-104.67317800000001,9.05882352941,6.977379417050001,5
2012-12-17,LAS,Las Vegas,36.080056,-115.15225,DFW,Dallas-Fort Worth,32.896828,-97.037997,12.44,9.45639113686,5
2012-07-03,BOS,Boston,42.364346999999995,-71.00518100000001,EWR,Newark,40.6925,-74.168667,12.1818181818,8.57813590382,5
2012-10-31,ATL,Atlanta,33.636719,-84.428067,DEN,Denver,39.861655999999996,-104.67317800000001,9.4,11.5065198909,5
2012-10-30,ATL,Atlanta,33.636719,-84.428067,DEN,Denver,39.861655999999996,-104.67317800000001,7.625,4.9648766349199995,5
2011-12-30,DFW,Dallas-Fort Worth,32.896828,-97.037997,LGA,New York,40.777245,-73.872608,11.434782608699999,7.3720978077399995,5
2012-01-31,SFO,San Francisco,37.618972,-122.374889,ATL,Atlanta,33.636719,-84.428067,11.0555555556,10.4457828373,5
2012-09-08,EWR,Newark,40.6925,-74.168667,LAX,Los Angeles,33.942536,-118.408075,16.4137931034,12.539985308099999,5
2011-12-18,PHL,Philadelphia,39.871944,-75.241139,ORD,Chicago,41.978603,-87.904842,12.6,10.0963776725,5
2011-09-24,PHX,Phoenix,33.434278000000006,-112.011583,DEN,Denver,39.861655999999996,-104.67317800000001,12.3913043478,8.64837940907,5
2013-02-16,DFW,Dallas-Fort Worth,32.896828,-97.037997,DEN,Denver,39.861655999999996,-104.67317800000001,9.38888888889,6.482001224099999,5
2012-05-13,DTW,Detroit,42.212444,-83.353389,ATL,Atlanta,33.636719,-84.428067,8.055555555560002,6.1402454657000005,5
2012-07-16,JFK,New York,40.639751000000004,-73.778925,MIA,Miami,25.79325,-80.29055600000001,18.0,12.6268562992,5
2012-09-02,BOS,Boston,42.364346999999995,-71.00518100000001,LAX,Los Angeles,33.942536,-118.408075,10.0952380952,6.378908699019999,5
2012-05-28,SFO,San Francisco,37.618972,-122.374889,LAS,Las Vegas,36.080056,-115.15225,14.4230769231,11.1934733731,5
2013-01-12,DFW,Dallas-Fort Worth,32.896828,-97.037997,ORD,Chicago,41.978603,-87.904842,9.65,6.17529031919,5
2012-10-06,EWR,Newark,40.6925,-74.168667,MCO,Orlando,28.429394,-81.308994,15.517241379300001,10.7988778837,5
2013-02-13,JFK,New York,40.639751000000004,-73.778925,MIA,Miami,25.79325,-80.29055600000001,16.2962962963,12.931222842999999,5
2012-12-22,ORD,Chicago,41.978603,-87.904842,ATL,Atlanta,33.636719,-84.428067,14.6363636364,12.8935031796,5
2012-08-11,ORD,Chicago,41.978603,-87.904842,DTW,Detroit,42.212444,-83.353389,10.8095238095,7.61983626871,5
2011-10-30,MSP,Minneapolis,44.881956,-93.221767,ATL,Atlanta,33.636719,-84.428067,8.68421052632,6.4468134383399995,5
2012-02-18,LGA,New York,40.777245,-73.872608,MIA,Miami,25.79325,-80.29055600000001,16.8275862069,12.4873334839,5
2012-12-09,BOS,Boston,42.364346999999995,-71.00518100000001,PHL,Philadelphia,39.871944,-75.241139,5.692307692309999,4.80251002749,5
2011-10-09,CLT,Charlotte,35.214,-80.943139,LGA,New York,40.777245,-73.872608,7.75,5.15751878329,5
2012-11-04,MSP,Minneapolis,44.881956,-93.221767,ATL,Atlanta,33.636719,-84.428067,9.77777777778,9.62567373077,5
2011-11-24,DTW,Detroit,42.212444,-83.353389,LGA,New York,40.777245,-73.872608,12.4545454545,10.1593366522,5
2012-05-01,MCO,Orlando,28.429394,-81.308994,EWR,Newark,40.6925,-74.168667,12.052631578900002,12.420742884400001,5
2012-11-17,LGA,New York,40.777245,-73.872608,DTW,Detroit,42.212444,-83.353389,6.8571428571399995,4.76940800805,5
2013-02-15,DTW,Detroit,42.212444,-83.353389,ATL,Atlanta,33.636719,-84.428067,9.4375,7.856791117669999,5
2012-12-21,DEN,Denver,39.861655999999996,-104.67317800000001,SFO,San Francisco,37.618972,-122.374889,11.16,7.52041665512,5
2012-06-16,EWR,Newark,40.6925,-74.168667,ORD,Chicago,41.978603,-87.904842,12.2631578947,12.141947973199999,5
2012-09-08,ORD,Chicago,41.978603,-87.904842,MSP,Minneapolis,44.881956,-93.221767,11.1052631579,8.64031080229,5
2012-08-03,DFW,Dallas-Fort Worth,32.896828,-97.037997,LAS,Las Vegas,36.080056,-115.15225,11.6363636364,7.907473586939999,5
2012-07-12,PHL,Philadelphia,39.871944,-75.241139,MCO,Orlando,28.429394,-81.308994,14.0769230769,9.98367898892,5
2013-01-01,ORD,Chicago,41.978603,-87.904842,MSP,Minneapolis,44.881956,-93.221767,11.913043478299999,10.1619300398,5
2012-11-19,LAX,Los Angeles,33.942536,-118.408075,EWR,Newark,40.6925,-74.168667,13.9230769231,9.86275043555,5
2012-09-03,SFO,San Francisco,37.618972,-122.374889,ATL,Atlanta,33.636719,-84.428067,13.625,10.886020153499999,5
2012-08-18,DEN,Denver,39.861655999999996,-104.67317800000001,SEA,Seattle,47.449,-122.309306,15.2,9.66472433915,5
2013-01-23,SEA,Seattle,47.449,-122.309306,ORD,Chicago,41.978603,-87.904842,6.75,5.70685393349,5
2012-01-18,DEN,Denver,39.861655999999996,-104.67317800000001,SEA,Seattle,47.449,-122.309306,10.1176470588,9.57785435876,5
2012-01-15,DEN,Denver,39.861655999999996,-104.67317800000001,SEA,Seattle,47.449,-122.309306,8.0,5.04975246918,5
2011-12-30,DEN,Denver,39.861655999999996,-104.67317800000001,SEA,Seattle,47.449,-122.309306,13.12,9.23453662436,5
2011-12-30,BOS,Boston,42.364346999999995,-71.00518100000001,SFO,San Francisco,37.618972,-122.374889,12.1363636364,10.0061669296,5
2013-02-18,SFO,San Francisco,37.618972,-122.374889,ATL,Atlanta,33.636719,-84.428067,11.7894736842,10.622716472899999,5
2011-12-21,ORD,Chicago,41.978603,-87.904842,PHX,Phoenix,33.434278000000006,-112.011583,10.6363636364,8.56096041867,5
2011-12-20,PHX,Phoenix,33.434278000000006,-112.011583,ORD,Chicago,41.978603,-87.904842,12.291666666700001,8.22234054622,5
2013-01-06,DFW,Dallas-Fort Worth,32.896828,-97.037997,PHL,Philadelphia,39.871944,-75.241139,8.92307692308,10.1115572363,5
2012-12-21,ORD,Chicago,41.978603,-87.904842,LAS,Las Vegas,36.080056,-115.15225,14.166666666700001,11.5820951272,5
2013-01-19,LAS,Las Vegas,36.080056,-115.15225,ORD,Chicago,41.978603,-87.904842,11.217391304300001,7.185569641110001,5
2013-01-25,EWR,Newark,40.6925,-74.168667,SFO,San Francisco,37.618972,-122.374889,13.5,11.3624496988,5
2012-06-30,LAS,Las Vegas,36.080056,-115.15225,DFW,Dallas-Fort Worth,32.896828,-97.037997,13.7407407407,10.5960536652,5
2012-08-04,ATL,Atlanta,33.636719,-84.428067,ORD,Chicago,41.978603,-87.904842,13.28,9.778888825760001,5
2012-09-02,BOS,Boston,42.364346999999995,-71.00518100000001,ORD,Chicago,41.978603,-87.904842,12.7391304348,10.5581394337,5
2013-03-02,LAS,Las Vegas,36.080056,-115.15225,ORD,Chicago,41.978603,-87.904842,15.461538461500002,12.0473425094,5
2012-12-23,LGA,New York,40.777245,-73.872608,DTW,Detroit,42.212444,-83.353389,11.666666666700001,9.59166304663,5
2012-06-02,ORD,Chicago,41.978603,-87.904842,PHL,Philadelphia,39.871944,-75.241139,9.47368421053,6.50101206696,5
2012-04-08,BOS,Boston,42.364346999999995,-71.00518100000001,ATL,Atlanta,33.636719,-84.428067,8.88888888889,6.067162229269999,5
2012-03-06,JFK,New York,40.639751000000004,-73.778925,MCO,Orlando,28.429394,-81.308994,12.086956521700001,7.850379512989999,5
2012-07-25,PHL,Philadelphia,39.871944,-75.241139,MCO,Orlando,28.429394,-81.308994,14.5,10.922652966500001,5
2012-01-02,DTW,Detroit,42.212444,-83.353389,LGA,New York,40.777245,-73.872608,12.625,8.9870075302,5
2012-02-26,SEA,Seattle,47.449,-122.309306,DEN,Denver,39.861655999999996,-104.67317800000001,7.2,4.8579831206,5
2012-10-27,MIA,Miami,25.79325,-80.29055600000001,LGA,New York,40.777245,-73.872608,12.1363636364,8.88173864653,5
2013-01-22,SEA,Seattle,47.449,-122.309306,ORD,Chicago,41.978603,-87.904842,8.647058823530001,6.214309861830001,5
2013-02-23,LAS,Las Vegas,36.080056,-115.15225,SFO,San Francisco,37.618972,-122.374889,10.5789473684,8.09194242217,5
2012-11-17,SFO,San Francisco,37.618972,-122.374889,DEN,Denver,39.861655999999996,-104.67317800000001,11.333333333299999,8.40436394579,5
2011-11-19,ORD,Chicago,41.978603,-87.904842,DTW,Detroit,42.212444,-83.353389,11.9047619048,9.2352843048,5
2013-01-03,SFO,San Francisco,37.618972,-122.374889,BOS,Boston,42.364346999999995,-71.00518100000001,14.7307692308,11.333340874800001,5
2012-07-06,PHL,Philadelphia,39.871944,-75.241139,MCO,Orlando,28.429394,-81.308994,13.6296296296,9.16577307222,5
2012-05-31,MCO,Orlando,28.429394,-81.308994,EWR,Newark,40.6925,-74.168667,14.2727272727,13.281500984400001,5
2011-11-21,CLT,Charlotte,35.214,-80.943139,ATL,Atlanta,33.636719,-84.428067,9.833333333330001,7.01469046736,5
2012-10-13,SEA,Seattle,47.449,-122.309306,SFO,San Francisco,37.618972,-122.374889,12.5217391304,9.53877048117,5
2012-01-02,SFO,San Francisco,37.618972,-122.374889,DFW,Dallas-Fort Worth,32.896828,-97.037997,11.958333333299999,7.87113143995,5
2011-10-02,BOS,Boston,42.364346999999995,-71.00518100000001,EWR,Newark,40.6925,-74.168667,11.157894736800001,8.927256377680001,5
2012-11-21,JFK,New York,40.639751000000004,-73.778925,LAS,Las Vegas,36.080056,-115.15225,12.6086956522,10.443524006599999,5
2012-01-07,EWR,Newark,40.6925,-74.168667,ATL,Atlanta,33.636719,-84.428067,10.1,6.8433602088,5
2012-10-29,LAS,Las Vegas,36.080056,-115.15225,JFK,New York,40.639751000000004,-73.778925,16.7714285714,11.4431734448,5
2012-04-21,DFW,Dallas-Fort Worth,32.896828,-97.037997,LAS,Las Vegas,36.080056,-115.15225,12.217391304300001,8.75918490261,5
2012-02-08,DTW,Detroit,42.212444,-83.353389,ATL,Atlanta,33.636719,-84.428067,8.666666666669999,8.05043624964,5
2012-09-29,JFK,New York,40.639751000000004,-73.778925,MIA,Miami,25.79325,-80.29055600000001,16.3333333333,10.248983689500001,5
2012-09-08,DFW,Dallas-Fort Worth,32.896828,-97.037997,SFO,San Francisco,37.618972,-122.374889,15.75,12.2767011572,5
2012-05-30,DEN,Denver,39.861655999999996,-104.67317800000001,LAS,Las Vegas,36.080056,-115.15225,11.8076923077,8.00009615327,5
2012-12-21,JFK,New York,40.639751000000004,-73.778925,LAS,Las Vegas,36.080056,-115.15225,13.7307692308,10.9272418928,5
2012-01-05,MSP,Minneapolis,44.881956,-93.221767,DEN,Denver,39.861655999999996,-104.67317800000001,9.333333333330001,7.48331477355,5
2013-02-03,ORD,Chicago,41.978603,-87.904842,PHL,Philadelphia,39.871944,-75.241139,6.076923076919999,4.03033370127,5
2012-04-21,PHL,Philadelphia,39.871944,-75.241139,MCO,Orlando,28.429394,-81.308994,14.392857142899999,9.64303350809,5
2013-01-20,ORD,Chicago,41.978603,-87.904842,ATL,Atlanta,33.636719,-84.428067,11.142857142899999,10.076138716200001,5
2011-09-04,LAX,Los Angeles,33.942536,-118.408075,IAH,Houston,29.984433000000003,-95.341442,12.7857142857,8.50427841282,5
2013-02-09,ORD,Chicago,41.978603,-87.904842,PHX,Phoenix,33.434278000000006,-112.011583,11.666666666700001,9.46748822726,5
2011-11-06,MSP,Minneapolis,44.881956,-93.221767,DEN,Denver,39.861655999999996,-104.67317800000001,9.176470588239999,6.78449790071,5
2013-01-20,SEA,Seattle,47.449,-122.309306,ORD,Chicago,41.978603,-87.904842,7.733333333330001,5.65011588587,5
2012-06-23,EWR,Newark,40.6925,-74.168667,ORD,Chicago,41.978603,-87.904842,10.9,8.84307638777,5
2012-06-12,PHL,Philadelphia,39.871944,-75.241139,MCO,Orlando,28.429394,-81.308994,12.347826087,9.28639618745,5
2013-03-05,ORD,Chicago,41.978603,-87.904842,PHL,Philadelphia,39.871944,-75.241139,8.125,5.536244214269999,5
2011-12-25,EWR,Newark,40.6925,-74.168667,LAX,Los Angeles,33.942536,-118.408075,12.8181818182,8.671993035249999,5
2012-02-25,DEN,Denver,39.861655999999996,-104.67317800000001,ATL,Atlanta,33.636719,-84.428067,14.875,11.7484966661,5
2011-09-05,MSP,Minneapolis,44.881956,-93.221767,ATL,Atlanta,33.636719,-84.428067,9.666666666669999,7.136759301910001,5
2013-01-21,LAX,Los Angeles,33.942536,-118.408075,EWR,Newark,40.6925,-74.168667,11.7391304348,8.108454573660001,5
2012-12-04,DEN,Denver,39.861655999999996,-104.67317800000001,ATL,Atlanta,33.636719,-84.428067,5.666666666669999,3.9157800414899997,5
2012-01-28,LAX,Los Angeles,33.942536,-118.408075,BOS,Boston,42.364346999999995,-71.00518100000001,12.9523809524,10.0919581374,5
2011-12-26,BOS,Boston,42.364346999999995,-71.00518100000001,SFO,San Francisco,37.618972,-122.374889,11.5238095238,8.84657587781,5
2012-01-24,PHL,Philadelphia,39.871944,-75.241139,MCO,Orlando,28.429394,-81.308994,9.166666666669999,6.48300946819,5
2012-02-19,ATL,Atlanta,33.636719,-84.428067,CLT,Charlotte,35.214,-80.943139,8.4375,6.16407603241,5
2012-04-28,EWR,Newark,40.6925,-74.168667,SFO,San Francisco,37.618972,-122.374889,14.5,11.967346878199999,5
2013-01-19,LAS,Las Vegas,36.080056,-115.15225,DEN,Denver,39.861655999999996,-104.67317800000001,10.6666666667,7.17170365627,5
2013-03-05,LAS,Las Vegas,36.080056,-115.15225,DFW,Dallas-Fort Worth,32.896828,-97.037997,8.066666666669999,6.408327915040001,5
2012-07-02,SFO,San Francisco,37.618972,-122.374889,ATL,Atlanta,33.636719,-84.428067,10.6315789474,7.7187400117100005,5
2012-11-20,MCO,Orlando,28.429394,-81.308994,EWR,Newark,40.6925,-74.168667,16.185185185199998,12.782310604400001,5
2012-05-05,MCO,Orlando,28.429394,-81.308994,ATL,Atlanta,33.636719,-84.428067,11.208333333299999,8.0756163672,5
2013-03-04,MCO,Orlando,28.429394,-81.308994,PHL,Philadelphia,39.871944,-75.241139,11.4545454545,7.974526543510001,5
2012-12-05,ORD,Chicago,41.978603,-87.904842,LAS,Las Vegas,36.080056,-115.15225,8.529411764710002,6.10448244181,5
2012-08-25,PHL,Philadelphia,39.871944,-75.241139,MCO,Orlando,28.429394,-81.308994,15.030303030299999,9.61926728136,5
2013-02-09,JFK,New York,40.639751000000004,-73.778925,SFO,San Francisco,37.618972,-122.374889,11.3684210526,10.7300746933,5
2013-01-05,SFO,San Francisco,37.618972,-122.374889,BOS,Boston,42.364346999999995,-71.00518100000001,14.12,11.336960204,5
2012-10-29,DFW,Dallas-Fort Worth,32.896828,-97.037997,LGA,New York,40.777245,-73.872608,11.142857142899999,7.818476285610001,5
2012-12-23,PHL,Philadelphia,39.871944,-75.241139,ATL,Atlanta,33.636719,-84.428067,9.31578947368,6.28978564887,5
2011-10-23,MSP,Minneapolis,44.881956,-93.221767,ATL,Atlanta,33.636719,-84.428067,9.833333333330001,7.740269033169999,5
2012-07-21,ORD,Chicago,41.978603,-87.904842,DEN,Denver,39.861655999999996,-104.67317800000001,13.9285714286,8.764104278789999,5
2012-04-01,ATL,Atlanta,33.636719,-84.428067,DTW,Detroit,42.212444,-83.353389,9.42105263158,7.61078028905,5
2012-09-02,SFO,San Francisco,37.618972,-122.374889,LAS,Las Vegas,36.080056,-115.15225,14.5862068966,9.31786778713,5
2012-06-16,LAS,Las Vegas,36.080056,-115.15225,DEN,Denver,39.861655999999996,-104.67317800000001,10.681818181799999,6.76395463106,5
2012-08-14,DEN,Denver,39.861655999999996,-104.67317800000001,LAS,Las Vegas,36.080056,-115.15225,11.1818181818,7.7927705424500004,5
2012-11-03,MCO,Orlando,28.429394,-81.308994,PHL,Philadelphia,39.871944,-75.241139,18.571428571400002,12.4529366116,5
2012-12-02,MSP,Minneapolis,44.881956,-93.221767,DEN,Denver,39.861655999999996,-104.67317800000001,6.875,5.315072906369999,5
2011-11-24,LAX,Los Angeles,33.942536,-118.408075,IAH,Houston,29.984433000000003,-95.341442,12.4285714286,8.358058557889999,5
2012-12-19,LAS,Las Vegas,36.080056,-115.15225,ORD,Chicago,41.978603,-87.904842,13.375,9.863470153969999,5
2012-02-05,DFW,Dallas-Fort Worth,32.896828,-97.037997,LAS,Las Vegas,36.080056,-115.15225,10.1176470588,9.93656349638,5
2011-11-12,SEA,Seattle,47.449,-122.309306,SFO,San Francisco,37.618972,-122.374889,9.470588235289998,8.675523378010002,5
2012-02-14,MIA,Miami,25.79325,-80.29055600000001,JFK,New York,40.639751000000004,-73.778925,10.9047619048,8.93255149386,5
2012-03-27,DTW,Detroit,42.212444,-83.353389,ATL,Atlanta,33.636719,-84.428067,8.125,5.863730325770001,5
2011-09-28,IAH,Houston,29.984433000000003,-95.341442,LAX,Los Angeles,33.942536,-118.408075,10.4285714286,6.99693810585,5
2012-01-14,PHL,Philadelphia,39.871944,-75.241139,ORD,Chicago,41.978603,-87.904842,8.944444444439998,5.865875615119999,5
2011-12-27,DTW,Detroit,42.212444,-83.353389,ORD,Chicago,41.978603,-87.904842,12.08,9.10091570484,5
2012-06-16,LGA,New York,40.777245,-73.872608,DTW,Detroit,42.212444,-83.353389,8.5,6.38748776907,5
2012-04-01,EWR,Newark,40.6925,-74.168667,ATL,Atlanta,33.636719,-84.428067,11.043478260899999,8.562488279330001,5
2013-02-16,ORD,Chicago,41.978603,-87.904842,PHX,Phoenix,33.434278000000006,-112.011583,9.27777777778,6.80661923127,5
2011-12-03,MIA,Miami,25.79325,-80.29055600000001,ATL,Atlanta,33.636719,-84.428067,14.04,10.8684558854,5
2012-01-14,EWR,Newark,40.6925,-74.168667,ORD,Chicago,41.978603,-87.904842,11.9444444444,11.8940035422,5
2012-01-08,LAS,Las Vegas,36.080056,-115.15225,DFW,Dallas-Fort Worth,32.896828,-97.037997,11.15,8.00180900599,5
2012-12-15,PHX,Phoenix,33.434278000000006,-112.011583,DEN,Denver,39.861655999999996,-104.67317800000001,9.1,6.980423754289999,5
2012-08-04,DTW,Detroit,42.212444,-83.353389,ATL,Atlanta,33.636719,-84.428067,12.2272727273,10.202389160800001,5
2012-12-16,ORD,Chicago,41.978603,-87.904842,DTW,Detroit,42.212444,-83.353389,9.823529411760001,8.110450774450001,5
2012-08-15,PHX,Phoenix,33.434278000000006,-112.011583,ORD,Chicago,41.978603,-87.904842,11.5,8.64511973532,5
2012-02-25,SFO,San Francisco,37.618972,-122.374889,LAS,Las Vegas,36.080056,-115.15225,12.5,14.113823011500001,5
2012-09-15,BOS,Boston,42.364346999999995,-71.00518100000001,ATL,Atlanta,33.636719,-84.428067,9.0,5.62731433871,5
2012-11-03,BOS,Boston,42.364346999999995,-71.00518100000001,SFO,San Francisco,37.618972,-122.374889,11.4761904762,7.131753274049999,5
2012-06-12,JFK,New York,40.639751000000004,-73.778925,MCO,Orlando,28.429394,-81.308994,11.583333333299999,7.222649560010001,5
2012-10-27,ATL,Atlanta,33.636719,-84.428067,MIA,Miami,25.79325,-80.29055600000001,13.083333333299999,9.32932108377,5
2011-12-18,MSP,Minneapolis,44.881956,-93.221767,ATL,Atlanta,33.636719,-84.428067,7.35294117647,5.45368197265,5
2012-03-03,IAH,Houston,29.984433000000003,-95.341442,LAX,Los Angeles,33.942536,-118.408075,10.5263157895,10.8031292846,5
2013-01-27,DEN,Denver,39.861655999999996,-104.67317800000001,SEA,Seattle,47.449,-122.309306,8.0,5.64505683467,5
2011-12-31,LAX,Los Angeles,33.942536,-118.408075,IAH,Houston,29.984433000000003,-95.341442,17.064516129,12.5616758008,5
2011-12-03,ORD,Chicago,41.978603,-87.904842,ATL,Atlanta,33.636719,-84.428067,12.909090909100001,10.1695581723,5
2012-01-06,PHL,Philadelphia,39.871944,-75.241139,BOS,Boston,42.364346999999995,-71.00518100000001,7.285714285710001,5.22462470391,5
2012-12-30,LAX,Los Angeles,33.942536,-118.408075,SEA,Seattle,47.449,-122.309306,14.592592592599999,13.0745179622,5
2012-02-14,PHX,Phoenix,33.434278000000006,-112.011583,ORD,Chicago,41.978603,-87.904842,8.5,7.64349899739,5
2011-11-21,SFO,San Francisco,37.618972,-122.374889,BOS,Boston,42.364346999999995,-71.00518100000001,9.21052631579,6.005358231230001,5
2013-02-22,BOS,Boston,42.364346999999995,-71.00518100000001,PHL,Philadelphia,39.871944,-75.241139,5.2,4.589843860819999,5
2012-06-03,PHX,Phoenix,33.434278000000006,-112.011583,ORD,Chicago,41.978603,-87.904842,13.4782608696,11.476733639,5
2012-01-21,PHL,Philadelphia,39.871944,-75.241139,ATL,Atlanta,33.636719,-84.428067,8.57894736842,6.62751662451,5
2012-11-24,CLT,Charlotte,35.214,-80.943139,LGA,New York,40.777245,-73.872608,10.0952380952,6.378908699019999,5
2012-12-18,ATL,Atlanta,33.636719,-84.428067,SFO,San Francisco,37.618972,-122.374889,10.35,7.589986478039999,5
2012-12-24,PHX,Phoenix,33.434278000000006,-112.011583,ORD,Chicago,41.978603,-87.904842,12.3913043478,9.29681827506,5
2012-12-02,DTW,Detroit,42.212444,-83.353389,ATL,Atlanta,33.636719,-84.428067,6.466666666669999,5.0971513986699994,5
2012-11-18,MIA,Miami,25.79325,-80.29055600000001,ATL,Atlanta,33.636719,-84.428067,12.68,10.463109799,5
2012-07-07,ATL,Atlanta,33.636719,-84.428067,DEN,Denver,39.861655999999996,-104.67317800000001,14.208333333299999,11.0570818018,5
