DateOfDeparture,Departure,CityDeparture,LongitudeDeparture,LatitudeDeparture,Arrival,CityArrival,LongitudeArrival,LatitudeArrival,WeeksToDeparture,std_wtd,PAX
2011-10-29,MSP,Minneapolis,44.881956,-93.221767,DEN,Denver,39.861655999999996,-104.67317800000001,8.833333333330001,5.9433601112300005,2
2013-02-02,ORD,Chicago,41.978603,-87.904842,DEN,Denver,39.861655999999996,-104.67317800000001,11.8181818182,6.9873107003,2
2012-11-25,DFW,Dallas-Fort Worth,32.896828,-97.037997,LAS,Las Vegas,36.080056,-115.15225,10.6666666667,8.60232526704,2
2012-06-16,BOS,Boston,42.364346999999995,-71.00518100000001,EWR,Newark,40.6925,-74.168667,11.75,7.58287544405,2
2013-01-19,SFO,San Francisco,37.618972,-122.374889,DFW,Dallas-Fort Worth,32.896828,-97.037997,13.05,12.1805496376,2
2012-02-04,DEN,Denver,39.861655999999996,-104.67317800000001,SEA,Seattle,47.449,-122.309306,13.7272727273,11.5229866258,2
2013-01-19,ATL,Atlanta,33.636719,-84.428067,DEN,Denver,39.861655999999996,-104.67317800000001,10.375,10.2558926151,2
2011-11-24,ORD,Chicago,41.978603,-87.904842,LAS,Las Vegas,36.080056,-115.15225,9.411764705880001,7.89824999232,2
2012-11-03,DFW,Dallas-Fort Worth,32.896828,-97.037997,BOS,Boston,42.364346999999995,-71.00518100000001,11.315789473699999,10.4565377294,2
2012-12-24,JFK,New York,40.639751000000004,-73.778925,MIA,Miami,25.79325,-80.29055600000001,13.916666666700001,11.3517539984,2
2012-04-07,PHX,Phoenix,33.434278000000006,-112.011583,ORD,Chicago,41.978603,-87.904842,13.173913043499999,9.77776779654,2
2012-01-07,MSP,Minneapolis,44.881956,-93.221767,ORD,Chicago,41.978603,-87.904842,11.0,8.997075548260002,2
2012-03-24,DEN,Denver,39.861655999999996,-104.67317800000001,MSP,Minneapolis,44.881956,-93.221767,8.75,6.72805073306,2
2011-11-19,PHL,Philadelphia,39.871944,-75.241139,ORD,Chicago,41.978603,-87.904842,10.3888888889,7.9493905714499995,2
2013-03-05,PHL,Philadelphia,39.871944,-75.241139,ORD,Chicago,41.978603,-87.904842,4.63636363636,4.24906406807,2
2012-02-18,ATL,Atlanta,33.636719,-84.428067,BOS,Boston,42.364346999999995,-71.00518100000001,9.8125,7.9516769719800005,2
2012-01-10,LAS,Las Vegas,36.080056,-115.15225,DEN,Denver,39.861655999999996,-104.67317800000001,10.4210526316,7.7982604148000005,2
2012-01-28,LGA,New York,40.777245,-73.872608,DTW,Detroit,42.212444,-83.353389,7.2,4.81367100781,2
2011-12-28,EWR,Newark,40.6925,-74.168667,BOS,Boston,42.364346999999995,-71.00518100000001,12.5714285714,10.9889554944,2
2013-03-02,DFW,Dallas-Fort Worth,32.896828,-97.037997,SFO,San Francisco,37.618972,-122.374889,9.375,7.374505633150001,2
2013-03-05,LAX,Los Angeles,33.942536,-118.408075,ATL,Atlanta,33.636719,-84.428067,12.2857142857,10.5315851473,2
2012-12-01,MSP,Minneapolis,44.881956,-93.221767,ATL,Atlanta,33.636719,-84.428067,15.1304347826,13.2812388107,2
2011-09-03,DEN,Denver,39.861655999999996,-104.67317800000001,SFO,San Francisco,37.618972,-122.374889,12.68,8.27002619907,2
2011-11-19,DEN,Denver,39.861655999999996,-104.67317800000001,DFW,Dallas-Fort Worth,32.896828,-97.037997,7.23529411765,5.226487967130001,2
2012-07-04,LAS,Las Vegas,36.080056,-115.15225,ORD,Chicago,41.978603,-87.904842,10.8636363636,7.126713358210001,2
2011-12-26,ORD,Chicago,41.978603,-87.904842,MSP,Minneapolis,44.881956,-93.221767,9.894736842110001,6.97531151707,2
2012-01-07,LGA,New York,40.777245,-73.872608,DFW,Dallas-Fort Worth,32.896828,-97.037997,9.63157894737,6.82487709548,2
2012-10-27,DTW,Detroit,42.212444,-83.353389,LGA,New York,40.777245,-73.872608,11.3636363636,8.16814634532,2
2012-12-31,DTW,Detroit,42.212444,-83.353389,ATL,Atlanta,33.636719,-84.428067,11.052631578900002,9.73809064225,2
2013-02-09,SFO,San Francisco,37.618972,-122.374889,SEA,Seattle,47.449,-122.309306,9.1875,7.43163283987,2
2012-12-01,ATL,Atlanta,33.636719,-84.428067,CLT,Charlotte,35.214,-80.943139,7.833333333330001,5.823380865599999,2
2012-12-08,ORD,Chicago,41.978603,-87.904842,BOS,Boston,42.364346999999995,-71.00518100000001,7.875,5.43905629069,2
2011-09-17,BOS,Boston,42.364346999999995,-71.00518100000001,LGA,New York,40.777245,-73.872608,3.11111111111,2.57120810342,2
2013-03-05,SFO,San Francisco,37.618972,-122.374889,DEN,Denver,39.861655999999996,-104.67317800000001,14.333333333299999,11.3661077681,2
2011-11-26,ORD,Chicago,41.978603,-87.904842,PHX,Phoenix,33.434278000000006,-112.011583,13.1153846154,8.75135154397,2
2011-11-24,EWR,Newark,40.6925,-74.168667,LAX,Los Angeles,33.942536,-118.408075,9.0,7.141428428539999,2
2011-11-26,DTW,Detroit,42.212444,-83.353389,ATL,Atlanta,33.636719,-84.428067,9.52631578947,6.167733430730001,2
2012-12-18,DFW,Dallas-Fort Worth,32.896828,-97.037997,LAS,Las Vegas,36.080056,-115.15225,8.77777777778,5.9066817155599995,2
2012-12-31,DEN,Denver,39.861655999999996,-104.67317800000001,MSP,Minneapolis,44.881956,-93.221767,10.3,7.21183238267,2
2012-12-31,ATL,Atlanta,33.636719,-84.428067,CLT,Charlotte,35.214,-80.943139,6.266666666669999,4.75795073935,2
2013-02-23,DEN,Denver,39.861655999999996,-104.67317800000001,ATL,Atlanta,33.636719,-84.428067,8.944444444439998,6.1402454657000005,2
2012-02-04,ORD,Chicago,41.978603,-87.904842,IAH,Houston,29.984433000000003,-95.341442,10.5238095238,7.11771766523,2
2013-01-30,SFO,San Francisco,37.618972,-122.374889,LAS,Las Vegas,36.080056,-115.15225,9.444444444439998,7.02283855986,2
2012-09-22,LGA,New York,40.777245,-73.872608,BOS,Boston,42.364346999999995,-71.00518100000001,6.545454545449999,7.2438061316399995,2
2012-12-02,BOS,Boston,42.364346999999995,-71.00518100000001,EWR,Newark,40.6925,-74.168667,9.23529411765,7.52935431963,2
2013-01-26,DTW,Detroit,42.212444,-83.353389,ORD,Chicago,41.978603,-87.904842,6.5,5.1786274067699996,2
2011-11-29,LAS,Las Vegas,36.080056,-115.15225,DFW,Dallas-Fort Worth,32.896828,-97.037997,13.5714285714,11.421783698599999,2
2012-12-15,DEN,Denver,39.861655999999996,-104.67317800000001,ORD,Chicago,41.978603,-87.904842,11.4,7.563068160479999,2
2012-03-03,BOS,Boston,42.364346999999995,-71.00518100000001,EWR,Newark,40.6925,-74.168667,9.666666666669999,7.565271530710001,2
2012-09-11,MIA,Miami,25.79325,-80.29055600000001,JFK,New York,40.639751000000004,-73.778925,15.84,12.5288999251,2
2013-03-04,IAH,Houston,29.984433000000003,-95.341442,ORD,Chicago,41.978603,-87.904842,10.1578947368,8.132671816639998,2
2012-11-10,EWR,Newark,40.6925,-74.168667,LAX,Los Angeles,33.942536,-118.408075,10.0,10.7470926301,2
2013-03-02,PHL,Philadelphia,39.871944,-75.241139,ATL,Atlanta,33.636719,-84.428067,5.6363636363600005,4.41073071662,2
2012-11-17,JFK,New York,40.639751000000004,-73.778925,LAS,Las Vegas,36.080056,-115.15225,11.4285714286,8.50630018616,2
2013-01-05,EWR,Newark,40.6925,-74.168667,ORD,Chicago,41.978603,-87.904842,9.0,8.5712698398,2
2012-02-12,BOS,Boston,42.364346999999995,-71.00518100000001,EWR,Newark,40.6925,-74.168667,12.4210526316,10.0294886846,2
2012-02-25,PHL,Philadelphia,39.871944,-75.241139,ATL,Atlanta,33.636719,-84.428067,6.53846153846,4.62989173047,2
2012-01-21,DEN,Denver,39.861655999999996,-104.67317800000001,DFW,Dallas-Fort Worth,32.896828,-97.037997,11.222222222200001,8.49605829405,2
2013-01-01,ATL,Atlanta,33.636719,-84.428067,PHL,Philadelphia,39.871944,-75.241139,7.8125,5.28165062583,2
2012-12-24,ORD,Chicago,41.978603,-87.904842,LAS,Las Vegas,36.080056,-115.15225,10.8095238095,7.48076899536,2
2011-12-10,DEN,Denver,39.861655999999996,-104.67317800000001,MSP,Minneapolis,44.881956,-93.221767,8.94117647059,6.44661333798,2
2012-01-07,ATL,Atlanta,33.636719,-84.428067,DEN,Denver,39.861655999999996,-104.67317800000001,9.380952380950001,6.68188738663,2
2012-12-01,ORD,Chicago,41.978603,-87.904842,SEA,Seattle,47.449,-122.309306,15.333333333299999,14.0475383371,2
2012-11-03,DEN,Denver,39.861655999999996,-104.67317800000001,SEA,Seattle,47.449,-122.309306,10.1052631579,7.21029154012,2
2012-09-08,IAH,Houston,29.984433000000003,-95.341442,ORD,Chicago,41.978603,-87.904842,11.157894736800001,9.20303789152,2
2012-12-18,ORD,Chicago,41.978603,-87.904842,LAS,Las Vegas,36.080056,-115.15225,9.78947368421,6.96482389798,2
2012-04-28,ORD,Chicago,41.978603,-87.904842,ATL,Atlanta,33.636719,-84.428067,9.52631578947,6.768952167819999,2
2013-01-02,CLT,Charlotte,35.214,-80.943139,ATL,Atlanta,33.636719,-84.428067,9.055555555560002,6.05341150507,2
2012-12-25,JFK,New York,40.639751000000004,-73.778925,MIA,Miami,25.79325,-80.29055600000001,17.8275862069,13.8797616425,2
2012-11-23,ATL,Atlanta,33.636719,-84.428067,MIA,Miami,25.79325,-80.29055600000001,15.0,12.212855773900001,2
2013-02-02,CLT,Charlotte,35.214,-80.943139,ATL,Atlanta,33.636719,-84.428067,7.076923076919999,5.15528108612,2
2012-12-24,EWR,Newark,40.6925,-74.168667,ORD,Chicago,41.978603,-87.904842,8.92857142857,7.9369078043300005,2
2013-01-04,SFO,San Francisco,37.618972,-122.374889,EWR,Newark,40.6925,-74.168667,12.9545454545,10.1768985486,2
2011-09-04,PHX,Phoenix,33.434278000000006,-112.011583,DEN,Denver,39.861655999999996,-104.67317800000001,8.875,7.182153808810001,2
2012-07-06,ORD,Chicago,41.978603,-87.904842,IAH,Houston,29.984433000000003,-95.341442,10.1904761905,6.54690039346,2
2012-01-21,DEN,Denver,39.861655999999996,-104.67317800000001,MSP,Minneapolis,44.881956,-93.221767,11.782608695699999,8.09577062276,2
2012-01-01,EWR,Newark,40.6925,-74.168667,BOS,Boston,42.364346999999995,-71.00518100000001,10.4444444444,6.473677218709999,2
2012-02-18,SEA,Seattle,47.449,-122.309306,ORD,Chicago,41.978603,-87.904842,10.0588235294,9.90877507714,2
2011-12-25,MIA,Miami,25.79325,-80.29055600000001,LGA,New York,40.777245,-73.872608,13.913043478299999,9.65266352068,2
2012-09-02,DEN,Denver,39.861655999999996,-104.67317800000001,DFW,Dallas-Fort Worth,32.896828,-97.037997,9.625,9.04709898255,2
2012-02-25,BOS,Boston,42.364346999999995,-71.00518100000001,EWR,Newark,40.6925,-74.168667,9.736842105260001,7.3774589517499995,2
2011-12-31,ORD,Chicago,41.978603,-87.904842,LAS,Las Vegas,36.080056,-115.15225,11.5,8.13428956127,2
2013-01-29,MCO,Orlando,28.429394,-81.308994,PHL,Philadelphia,39.871944,-75.241139,10.15,6.52343951899,2
2011-09-24,CLT,Charlotte,35.214,-80.943139,LGA,New York,40.777245,-73.872608,11.85,9.02204901456,2
2012-07-07,ORD,Chicago,41.978603,-87.904842,EWR,Newark,40.6925,-74.168667,11.8181818182,8.22676447212,2
2012-12-09,BOS,Boston,42.364346999999995,-71.00518100000001,EWR,Newark,40.6925,-74.168667,6.8571428571399995,4.60530033861,2
2013-01-15,LAS,Las Vegas,36.080056,-115.15225,DEN,Denver,39.861655999999996,-104.67317800000001,7.5882352941199995,5.71247345212,2
2013-01-19,DEN,Denver,39.861655999999996,-104.67317800000001,DFW,Dallas-Fort Worth,32.896828,-97.037997,10.8947368421,9.90451488992,2
2012-07-14,CLT,Charlotte,35.214,-80.943139,LGA,New York,40.777245,-73.872608,10.1666666667,7.547886342230001,2
2013-02-09,DEN,Denver,39.861655999999996,-104.67317800000001,PHX,Phoenix,33.434278000000006,-112.011583,8.65,6.00241179597,2
2012-04-07,ORD,Chicago,41.978603,-87.904842,BOS,Boston,42.364346999999995,-71.00518100000001,8.944444444439998,6.0631211358899995,2
2011-12-25,DEN,Denver,39.861655999999996,-104.67317800000001,SEA,Seattle,47.449,-122.309306,10.9545454545,7.377425494470001,2
2012-01-07,ORD,Chicago,41.978603,-87.904842,EWR,Newark,40.6925,-74.168667,8.88235294118,6.63214099048,2
2012-01-07,ORD,Chicago,41.978603,-87.904842,PHL,Philadelphia,39.871944,-75.241139,10.7619047619,7.52930781616,2
2012-12-05,MIA,Miami,25.79325,-80.29055600000001,JFK,New York,40.639751000000004,-73.778925,10.947368421099998,9.389554978280001,2
2011-10-08,EWR,Newark,40.6925,-74.168667,BOS,Boston,42.364346999999995,-71.00518100000001,11.6,8.469139022919999,2
2012-06-02,LGA,New York,40.777245,-73.872608,CLT,Charlotte,35.214,-80.943139,7.8,5.722137462769999,2
2011-12-29,EWR,Newark,40.6925,-74.168667,BOS,Boston,42.364346999999995,-71.00518100000001,11.052631578900002,9.6406182617,2
2011-11-25,PHL,Philadelphia,39.871944,-75.241139,ATL,Atlanta,33.636719,-84.428067,10.3333333333,6.865372046240001,2
2013-02-09,ORD,Chicago,41.978603,-87.904842,BOS,Boston,42.364346999999995,-71.00518100000001,8.2,6.42761897706,2
2011-12-22,DFW,Dallas-Fort Worth,32.896828,-97.037997,PHL,Philadelphia,39.871944,-75.241139,9.75,9.636735270139999,2
2012-02-11,ATL,Atlanta,33.636719,-84.428067,BOS,Boston,42.364346999999995,-71.00518100000001,11.2352941176,10.6156100376,2
2011-09-04,MSP,Minneapolis,44.881956,-93.221767,ATL,Atlanta,33.636719,-84.428067,8.61111111111,6.97169815493,2
2013-01-03,ORD,Chicago,41.978603,-87.904842,EWR,Newark,40.6925,-74.168667,9.11111111111,6.48880383148,2
2012-12-01,MSP,Minneapolis,44.881956,-93.221767,ORD,Chicago,41.978603,-87.904842,9.470588235289998,7.35796886935,2
2012-12-29,EWR,Newark,40.6925,-74.168667,SFO,San Francisco,37.618972,-122.374889,11.5,8.15183298114,2
2012-01-14,DFW,Dallas-Fort Worth,32.896828,-97.037997,LAS,Las Vegas,36.080056,-115.15225,11.4736842105,9.014608027789999,2
2012-12-29,SFO,San Francisco,37.618972,-122.374889,DEN,Denver,39.861655999999996,-104.67317800000001,9.31578947368,6.15587011251,2
2013-03-05,DEN,Denver,39.861655999999996,-104.67317800000001,LAX,Los Angeles,33.942536,-118.408075,12.666666666700001,12.1800222158,2
2012-12-08,ATL,Atlanta,33.636719,-84.428067,DTW,Detroit,42.212444,-83.353389,9.27777777778,6.8754084846,2
2012-01-08,BOS,Boston,42.364346999999995,-71.00518100000001,PHL,Philadelphia,39.871944,-75.241139,5.36363636364,4.056420275880001,2
2012-06-09,ORD,Chicago,41.978603,-87.904842,IAH,Houston,29.984433000000003,-95.341442,13.48,9.39024316334,2
2011-10-15,ORD,Chicago,41.978603,-87.904842,DTW,Detroit,42.212444,-83.353389,10.7619047619,7.7130069486899995,2
2011-10-15,ATL,Atlanta,33.636719,-84.428067,CLT,Charlotte,35.214,-80.943139,9.05882352941,6.896290563010001,2
2011-12-27,PHL,Philadelphia,39.871944,-75.241139,BOS,Boston,42.364346999999995,-71.00518100000001,7.13333333333,4.688384837119999,2
2013-02-23,ORD,Chicago,41.978603,-87.904842,DEN,Denver,39.861655999999996,-104.67317800000001,11.0,8.15815883368,2
2012-12-22,SFO,San Francisco,37.618972,-122.374889,EWR,Newark,40.6925,-74.168667,14.32,8.702107024550001,2
2013-01-06,BOS,Boston,42.364346999999995,-71.00518100000001,PHL,Philadelphia,39.871944,-75.241139,8.0,5.85540043769,2
2012-01-28,ATL,Atlanta,33.636719,-84.428067,PHL,Philadelphia,39.871944,-75.241139,9.894736842110001,6.99122256708,2
2012-08-25,LAS,Las Vegas,36.080056,-115.15225,DEN,Denver,39.861655999999996,-104.67317800000001,12.565217391300001,8.9839558353,2
2011-11-12,MSP,Minneapolis,44.881956,-93.221767,DEN,Denver,39.861655999999996,-104.67317800000001,10.0588235294,6.90534745899,2
2011-11-12,EWR,Newark,40.6925,-74.168667,BOS,Boston,42.364346999999995,-71.00518100000001,10.0,8.972179222460001,2
2013-01-05,ORD,Chicago,41.978603,-87.904842,PHX,Phoenix,33.434278000000006,-112.011583,11.2727272727,8.03078492387,2
2012-02-19,CLT,Charlotte,35.214,-80.943139,LGA,New York,40.777245,-73.872608,7.9375,5.39714430664,2
2012-11-27,LAS,Las Vegas,36.080056,-115.15225,ORD,Chicago,41.978603,-87.904842,13.2727272727,10.4661896381,2
2012-11-22,MIA,Miami,25.79325,-80.29055600000001,LGA,New York,40.777245,-73.872608,10.6111111111,8.52083183518,2
2012-05-12,BOS,Boston,42.364346999999995,-71.00518100000001,LGA,New York,40.777245,-73.872608,5.666666666669999,3.8690692640099997,2
2013-01-20,ATL,Atlanta,33.636719,-84.428067,CLT,Charlotte,35.214,-80.943139,8.352941176469999,7.07938182745,2
2012-01-28,DTW,Detroit,42.212444,-83.353389,LGA,New York,40.777245,-73.872608,7.307692307689999,6.4985205416900005,2
2013-02-09,CLT,Charlotte,35.214,-80.943139,ATL,Atlanta,33.636719,-84.428067,6.090909090909999,4.526688534780001,2
2012-04-07,CLT,Charlotte,35.214,-80.943139,LGA,New York,40.777245,-73.872608,8.875,5.560275772540001,2
2013-02-23,BOS,Boston,42.364346999999995,-71.00518100000001,ATL,Atlanta,33.636719,-84.428067,11.05,8.24285974903,2
2013-01-20,EWR,Newark,40.6925,-74.168667,BOS,Boston,42.364346999999995,-71.00518100000001,9.944444444439998,8.79486629817,2
2011-12-14,JFK,New York,40.639751000000004,-73.778925,LAS,Las Vegas,36.080056,-115.15225,10.2352941176,9.28392031798,2
2012-10-13,BOS,Boston,42.364346999999995,-71.00518100000001,EWR,Newark,40.6925,-74.168667,13.652173913,10.9901141348,2
2011-12-23,CLT,Charlotte,35.214,-80.943139,ATL,Atlanta,33.636719,-84.428067,9.0,10.0853500541,2
2012-09-02,DEN,Denver,39.861655999999996,-104.67317800000001,ORD,Chicago,41.978603,-87.904842,9.9,6.79705818719,2
2013-03-04,MSP,Minneapolis,44.881956,-93.221767,DEN,Denver,39.861655999999996,-104.67317800000001,4.8,3.61478445646,2
2012-12-08,DEN,Denver,39.861655999999996,-104.67317800000001,MSP,Minneapolis,44.881956,-93.221767,5.666666666669999,3.9157800414899997,2
2012-05-12,DFW,Dallas-Fort Worth,32.896828,-97.037997,LAS,Las Vegas,36.080056,-115.15225,11.2380952381,9.25691504717,2
2012-09-03,BOS,Boston,42.364346999999995,-71.00518100000001,PHL,Philadelphia,39.871944,-75.241139,10.9444444444,10.3949774197,2
2012-02-25,DEN,Denver,39.861655999999996,-104.67317800000001,SEA,Seattle,47.449,-122.309306,10.45,7.823547452200001,2
2011-11-12,ATL,Atlanta,33.636719,-84.428067,DEN,Denver,39.861655999999996,-104.67317800000001,9.38888888889,6.5452172829499995,2
2012-04-07,ATL,Atlanta,33.636719,-84.428067,DEN,Denver,39.861655999999996,-104.67317800000001,9.27777777778,6.82388155503,2
2012-05-27,DFW,Dallas-Fort Worth,32.896828,-97.037997,LGA,New York,40.777245,-73.872608,9.27777777778,6.82388155503,2
2011-09-10,DEN,Denver,39.861655999999996,-104.67317800000001,ATL,Atlanta,33.636719,-84.428067,10.3,7.23369309478,2
2011-12-20,ORD,Chicago,41.978603,-87.904842,LAS,Las Vegas,36.080056,-115.15225,9.57894736842,6.46628683999,2
2011-12-31,LGA,New York,40.777245,-73.872608,DTW,Detroit,42.212444,-83.353389,8.647058823530001,5.926014432890001,2
2013-01-29,LAX,Los Angeles,33.942536,-118.408075,EWR,Newark,40.6925,-74.168667,10.8888888889,8.9698113882,2
2012-09-01,ATL,Atlanta,33.636719,-84.428067,EWR,Newark,40.6925,-74.168667,15.3636363636,12.934065226800001,2
2011-12-24,ORD,Chicago,41.978603,-87.904842,EWR,Newark,40.6925,-74.168667,12.333333333299999,10.584579979099999,2
2011-09-24,BOS,Boston,42.364346999999995,-71.00518100000001,PHL,Philadelphia,39.871944,-75.241139,8.25,6.10464304171,2
2011-11-05,ATL,Atlanta,33.636719,-84.428067,SFO,San Francisco,37.618972,-122.374889,11.2857142857,8.62637152656,2
2012-09-29,DFW,Dallas-Fort Worth,32.896828,-97.037997,PHL,Philadelphia,39.871944,-75.241139,10.1764705882,7.73171467171,2
2012-12-24,ATL,Atlanta,33.636719,-84.428067,ORD,Chicago,41.978603,-87.904842,10.8947368421,8.64031080229,2
2012-12-25,SFO,San Francisco,37.618972,-122.374889,ATL,Atlanta,33.636719,-84.428067,9.555555555560002,7.204755147260001,2
2013-03-03,IAH,Houston,29.984433000000003,-95.341442,ORD,Chicago,41.978603,-87.904842,8.470588235289998,5.9173225264800005,2
2013-01-19,EWR,Newark,40.6925,-74.168667,SFO,San Francisco,37.618972,-122.374889,10.6470588235,9.733583464419999,2
2011-12-29,ATL,Atlanta,33.636719,-84.428067,CLT,Charlotte,35.214,-80.943139,11.4545454545,9.215552448250001,2
2011-12-23,DTW,Detroit,42.212444,-83.353389,ORD,Chicago,41.978603,-87.904842,10.7,8.007233571819999,2
2011-12-20,DFW,Dallas-Fort Worth,32.896828,-97.037997,LAS,Las Vegas,36.080056,-115.15225,10.722222222200001,9.850682601339999,2
2012-10-30,LGA,New York,40.777245,-73.872608,DFW,Dallas-Fort Worth,32.896828,-97.037997,11.7058823529,9.47869127229,2
2012-08-05,PHL,Philadelphia,39.871944,-75.241139,BOS,Boston,42.364346999999995,-71.00518100000001,7.93333333333,6.38599658479,2
2012-04-07,SFO,San Francisco,37.618972,-122.374889,DEN,Denver,39.861655999999996,-104.67317800000001,8.2,6.899275324260001,2
2012-09-22,MSP,Minneapolis,44.881956,-93.221767,ATL,Atlanta,33.636719,-84.428067,12.3913043478,8.585077595,2
2013-01-26,LGA,New York,40.777245,-73.872608,DFW,Dallas-Fort Worth,32.896828,-97.037997,9.0,6.65206734783,2
2013-01-12,PHX,Phoenix,33.434278000000006,-112.011583,ORD,Chicago,41.978603,-87.904842,13.1304347826,10.203851090399999,2
2011-12-11,LGA,New York,40.777245,-73.872608,BOS,Boston,42.364346999999995,-71.00518100000001,5.583333333330001,3.7527767497300006,2
2012-04-01,ORD,Chicago,41.978603,-87.904842,DTW,Detroit,42.212444,-83.353389,8.066666666669999,6.49688570082,2
2012-03-17,ATL,Atlanta,33.636719,-84.428067,SFO,San Francisco,37.618972,-122.374889,10.2631578947,8.012782186139999,2
2012-07-04,EWR,Newark,40.6925,-74.168667,SFO,San Francisco,37.618972,-122.374889,16.6956521739,14.053258381800001,2
2012-04-07,DFW,Dallas-Fort Worth,32.896828,-97.037997,SFO,San Francisco,37.618972,-122.374889,12.05,11.1377735657,2
2012-12-08,IAH,Houston,29.984433000000003,-95.341442,ORD,Chicago,41.978603,-87.904842,10.842105263199999,9.32298925533,2
2011-10-08,BOS,Boston,42.364346999999995,-71.00518100000001,EWR,Newark,40.6925,-74.168667,7.0,5.18874521663,2
2013-02-16,ATL,Atlanta,33.636719,-84.428067,DEN,Denver,39.861655999999996,-104.67317800000001,10.5,7.86397515657,2
2012-10-13,DEN,Denver,39.861655999999996,-104.67317800000001,MSP,Minneapolis,44.881956,-93.221767,7.2,4.768947173419999,2
2013-03-02,MSP,Minneapolis,44.881956,-93.221767,ORD,Chicago,41.978603,-87.904842,13.0714285714,15.8622158008,2
2012-05-05,CLT,Charlotte,35.214,-80.943139,ATL,Atlanta,33.636719,-84.428067,7.0,5.47722557505,2
2012-01-02,DTW,Detroit,42.212444,-83.353389,ORD,Chicago,41.978603,-87.904842,14.7692307692,11.1903804844,2
2011-12-03,DEN,Denver,39.861655999999996,-104.67317800000001,ORD,Chicago,41.978603,-87.904842,7.733333333330001,5.775152028509999,2
2012-01-28,DFW,Dallas-Fort Worth,32.896828,-97.037997,LAS,Las Vegas,36.080056,-115.15225,9.27777777778,6.64924193428,2
2013-02-23,PHL,Philadelphia,39.871944,-75.241139,ATL,Atlanta,33.636719,-84.428067,8.23529411765,5.517352306189999,2
2012-04-07,DEN,Denver,39.861655999999996,-104.67317800000001,ORD,Chicago,41.978603,-87.904842,11.4705882353,11.948418551500001,2
2013-01-12,PHX,Phoenix,33.434278000000006,-112.011583,DEN,Denver,39.861655999999996,-104.67317800000001,10.7272727273,8.86502930558,2
2013-03-02,ATL,Atlanta,33.636719,-84.428067,SFO,San Francisco,37.618972,-122.374889,7.083333333330001,6.2443914229,2
2012-04-29,BOS,Boston,42.364346999999995,-71.00518100000001,EWR,Newark,40.6925,-74.168667,9.5625,11.1233613025,2
2012-11-03,DFW,Dallas-Fort Worth,32.896828,-97.037997,SFO,San Francisco,37.618972,-122.374889,9.94117647059,8.71400157961,2
2011-12-25,DFW,Dallas-Fort Worth,32.896828,-97.037997,ATL,Atlanta,33.636719,-84.428067,9.84210526316,7.60309263023,2
2012-06-09,ORD,Chicago,41.978603,-87.904842,DTW,Detroit,42.212444,-83.353389,10.8888888889,10.764259428599999,2
2011-09-04,ORD,Chicago,41.978603,-87.904842,IAH,Houston,29.984433000000003,-95.341442,10.5,7.5148974850300005,2
