DateOfDeparture,Departure,CityDeparture,LongitudeDeparture,LatitudeDeparture,Arrival,CityArrival,LongitudeArrival,LatitudeArrival,WeeksToDeparture,std_wtd,PAX
2012-05-20,ORD,Chicago,41.978603,-87.904842,DFW,Dallas-Fort Worth,32.896828,-97.037997,13.538461538499998,10.819355874500001,7
2013-01-25,LGA,New York,40.777245,-73.872608,ATL,Atlanta,33.636719,-84.428067,9.125,9.351470472599999,7
2012-05-09,LGA,New York,40.777245,-73.872608,DFW,Dallas-Fort Worth,32.896828,-97.037997,9.88888888889,7.7678741803,7
2012-04-18,ORD,Chicago,41.978603,-87.904842,PHL,Philadelphia,39.871944,-75.241139,9.84210526316,7.259194613230001,7
2011-09-26,LAS,Las Vegas,36.080056,-115.15225,LAX,Los Angeles,33.942536,-118.408075,14.53125,9.32905407852,7
2012-08-26,LAX,Los Angeles,33.942536,-118.408075,ORD,Chicago,41.978603,-87.904842,15.137931034500001,10.752820686199998,7
2012-04-09,ATL,Atlanta,33.636719,-84.428067,LAX,Los Angeles,33.942536,-118.408075,14.137931034500001,10.9339711056,7
2012-09-21,DFW,Dallas-Fort Worth,32.896828,-97.037997,ATL,Atlanta,33.636719,-84.428067,10.7368421053,9.00519668033,7
2012-06-25,LAX,Los Angeles,33.942536,-118.408075,SFO,San Francisco,37.618972,-122.374889,19.2857142857,14.4884770209,7
2012-12-14,ORD,Chicago,41.978603,-87.904842,DFW,Dallas-Fort Worth,32.896828,-97.037997,12.541666666700001,8.85623910102,7
2012-08-29,SFO,San Francisco,37.618972,-122.374889,LAX,Los Angeles,33.942536,-118.408075,15.870967741900001,12.035342220499999,7
2012-03-09,ORD,Chicago,41.978603,-87.904842,LAX,Los Angeles,33.942536,-118.408075,13.25,10.0141204654,7
2012-06-03,LGA,New York,40.777245,-73.872608,ORD,Chicago,41.978603,-87.904842,11.25,8.157418602769999,7
2013-01-29,LGA,New York,40.777245,-73.872608,ATL,Atlanta,33.636719,-84.428067,4.58333333333,3.4761089357699997,7
2011-11-17,BOS,Boston,42.364346999999995,-71.00518100000001,PHL,Philadelphia,39.871944,-75.241139,8.5,5.33853912602,7
2012-04-12,DFW,Dallas-Fort Worth,32.896828,-97.037997,ATL,Atlanta,33.636719,-84.428067,9.57894736842,9.09405049392,7
2012-06-29,LAX,Los Angeles,33.942536,-118.408075,ORD,Chicago,41.978603,-87.904842,13.892857142899999,8.94567673657,7
2012-03-01,ORD,Chicago,41.978603,-87.904842,LAX,Los Angeles,33.942536,-118.408075,11.3636363636,7.95550396204,7
2011-12-05,EWR,Newark,40.6925,-74.168667,ORD,Chicago,41.978603,-87.904842,8.25,5.949789912259999,7
2013-01-28,SFO,San Francisco,37.618972,-122.374889,LAX,Los Angeles,33.942536,-118.408075,18.71875,13.707154654000002,7
2011-10-30,LGA,New York,40.777245,-73.872608,ATL,Atlanta,33.636719,-84.428067,11.5217391304,9.68067224008,7
2011-11-06,ORD,Chicago,41.978603,-87.904842,LAX,Los Angeles,33.942536,-118.408075,13.346153846199998,9.13867521118,7
2012-12-19,SFO,San Francisco,37.618972,-122.374889,JFK,New York,40.639751000000004,-73.778925,17.5833333333,11.931650586300002,7
2012-08-17,SFO,San Francisco,37.618972,-122.374889,JFK,New York,40.639751000000004,-73.778925,18.4871794872,12.1674107328,7
2012-02-11,LAX,Los Angeles,33.942536,-118.408075,JFK,New York,40.639751000000004,-73.778925,14.148148148099999,9.83597675609,7
2012-04-19,ATL,Atlanta,33.636719,-84.428067,ORD,Chicago,41.978603,-87.904842,9.42105263158,9.44760868906,7
2012-06-13,BOS,Boston,42.364346999999995,-71.00518100000001,ORD,Chicago,41.978603,-87.904842,10.5238095238,7.4338351314699995,7
2012-02-06,LGA,New York,40.777245,-73.872608,ATL,Atlanta,33.636719,-84.428067,7.25,5.7096409694500005,7
2012-09-01,JFK,New York,40.639751000000004,-73.778925,LAX,Los Angeles,33.942536,-118.408075,17.9714285714,11.912637171099998,7
2012-12-03,DFW,Dallas-Fort Worth,32.896828,-97.037997,LAX,Los Angeles,33.942536,-118.408075,12.3181818182,9.18791319712,7
2012-04-24,DFW,Dallas-Fort Worth,32.896828,-97.037997,ORD,Chicago,41.978603,-87.904842,8.411764705880001,5.87429595281,7
2013-01-17,DFW,Dallas-Fort Worth,32.896828,-97.037997,ORD,Chicago,41.978603,-87.904842,7.57142857143,6.1483491932500005,7
2012-02-16,ORD,Chicago,41.978603,-87.904842,ATL,Atlanta,33.636719,-84.428067,10.05,8.62356013916,7
2012-01-18,MCO,Orlando,28.429394,-81.308994,ATL,Atlanta,33.636719,-84.428067,17.3529411765,12.0676937942,7
2012-01-10,SFO,San Francisco,37.618972,-122.374889,LAS,Las Vegas,36.080056,-115.15225,14.75,10.2111957438,7
2012-03-16,LAX,Los Angeles,33.942536,-118.408075,SFO,San Francisco,37.618972,-122.374889,13.16,11.617802431300001,7
2012-08-12,SFO,San Francisco,37.618972,-122.374889,LAX,Los Angeles,33.942536,-118.408075,16.685714285699998,11.437223615599999,7
2011-11-04,MSP,Minneapolis,44.881956,-93.221767,ORD,Chicago,41.978603,-87.904842,10.35,7.321741236679999,7
2012-12-13,LAX,Los Angeles,33.942536,-118.408075,DFW,Dallas-Fort Worth,32.896828,-97.037997,13.538461538499998,10.940679208299999,7
2012-10-23,ATL,Atlanta,33.636719,-84.428067,MCO,Orlando,28.429394,-81.308994,15.4666666667,11.6994940455,7
